Date,Rainfall_mm,Humidity_pct,Temperature_C,Soil_Moisture,Wind_Speed_ms,Atmospheric_Pressure_kPa,Rainfall_3day,Flood_Risk_Index
2009-12-12,12.5,89.12,26.41,0.83,4.79,99.33,13.99000000000001,42.56
2009-12-13,13.19,88.69,26.04,0.84,4.22,99.46,26.00000000000001,43.29
2009-12-14,2.37,85.31,26.28,0.84,3.58,99.55,28.060000000000013,41.08
2009-12-15,27.25,83.9,26.52,0.84,2.1,99.66,42.81000000000001,41.07
2009-12-16,9.32,86.27,25.95,0.85,2.3,99.77,38.94000000000001,41.08
2009-12-17,1.28,81.68,26.27,0.85,1.56,99.85,37.85000000000001,37.89
2009-12-18,2.45,82.18,26.47,0.84,1.47,99.83,13.050000000000011,33.9
2009-12-19,9.54,85.43,26.31,0.85,3.34,99.84,13.27000000000001,36.66
2009-12-20,2.69,86.05,26.08,0.85,4.22,99.81,14.68000000000001,37.88
2009-12-21,9.1,84.37,26.05,0.85,4.08,99.69,21.33000000000001,39.14
2009-12-22,5.41,83.54,25.57,0.85,4.37,99.7,17.20000000000001,38.21
2009-12-23,3.3,85.03,25.6,0.85,5.01,99.68,17.81000000000001,39.45
2009-12-24,2.32,85.72,26.09,0.84,4.32,99.63,11.03000000000001,38.31
2009-12-25,3.14,90.14,25.49,0.84,4.25,99.65,8.76000000000001,39.62
2009-12-26,7.72,88.43,25.55,0.84,5.38,99.59,13.18000000000001,40.7
2009-12-27,7.94,90.9,25.11,0.84,4.02,99.58,18.80000000000001,41.98
2009-12-28,2.05,87.12,24.64,0.84,1.79,99.71,17.710000000000008,37.91
2009-12-29,5.16,88.15,24.75,0.85,2.53,99.68,15.150000000000011,39.02
2009-12-30,0.68,80.42,25.48,0.84,3.17,99.65,7.89000000000001,34.78
2009-12-31,0.03,81.02,24.9,0.84,4.16,99.66,5.870000000000011,35.16
2010-01-01,0.08,82.05,25.01,0.83,5.05,99.61,0.7900000000000107,35.28
2010-01-02,0.63,85.01,24.97,0.82,5.42,99.74,0.7400000000000106,35.21
2010-01-03,2.73,86.1,24.93,0.82,5.79,99.78,3.4400000000000106,35.96
2010-01-04,0.11,81.95,24.39,0.82,5.07,99.7,3.4700000000000104,34.49
2010-01-05,0.0,79.04,23.47,0.81,4.66,99.59,2.8400000000000105,33.44
2010-01-06,0.0,80.25,23.51,0.8,5.11,99.56,0.11000000000001066,33.59
2010-01-07,0.16,81.73,24.54,0.79,4.96,99.58,0.16000000000001066,33.56
2010-01-08,5.5,88.34,24.96,0.79,4.13,99.57,5.660000000000011,36.86
