Date,Rainfall_mm,Humidity_pct,Temperature_C,Soil_Moisture,Wind_Speed_ms,Atmospheric_Pressure_kPa
6/1/2020,0.32,85.55,27.3,0.76,4.81,99.68
6/2/2020,0.17,83.94,27.19,0.75,5.1,99.68
6/3/2020,0.08,82.06,27.07,0.75,4.49,99.63
6/4/2020,0.23,85.35,27.15,0.74,5.2,99.64
6/5/2020,5.2,85.95,27.5,0.73,5.8,99.6
6/6/2020,24.64,83.04,26.92,0.75,6.52,99.63
6/7/2020,10.76,84.26,26.77,0.75,6.5,99.55
6/8/2020,6.22,86.21,27.21,0.75,5.39,99.43
6/9/2020,3.79,86.82,27.4,0.75,5.49,99.39
6/10/2020,7.4,87.97,27.5,0.75,6.13,99.35
6/11/2020,3.85,83.64,26.58,0.75,6.7,99.35
6/12/2020,10.15,84.14,27.02,0.75,6,99.3
6/13/2020,3.05,85.34,27.3,0.75,5.41,99.34
6/14/2020,2.2,86.31,27.36,0.75,5.79,99.42
6/15/2020,2.28,87.83,27.57,0.75,5.2,99.42
6/16/2020,2.02,87.68,27.46,0.74,5.68,99.39
6/17/2020,3.63,86.05,27.26,0.74,5.2,99.41
6/18/2020,1.38,85.02,27.45,0.74,4.76,99.53
6/19/2020,1.42,86.05,27.38,0.73,5.45,99.56
6/20/2020,4.46,86.71,26.9,0.73,4.84,99.53
6/21/2020,5.42,84.56,26.52,0.73,6.47,99.45
6/22/2020,1.32,83.29,26.63,0.73,6.99,99.32
6/23/2020,0.82,80.83,27.14,0.72,4.35,99.33
6/24/2020,7.29,85.8,26.81,0.72,3.68,99.33
6/25/2020,11.88,84.61,25.91,0.73,4.17,99.34
6/26/2020,6.94,84.65,26.32,0.73,5.56,99.37
6/27/2020,4.03,84.37,26.93,0.73,5.19,99.36
6/28/2020,1.65,85.47,27.1,0.72,5.75,99.33
6/29/2020,4.83,87.2,27.02,0.72,6.15,99.25
6/30/2020,5.32,87.8,26.98,0.72,5.28,99.3
7/1/2020,1.37,88.5,26.87,0.72,4.58,99.35
7/2/2020,1.88,86.82,26.89,0.72,4.47,99.36
7/3/2020,6.08,85.27,26.13,0.72,6,99.54
7/4/2020,0.4,82.58,26.57,0.71,4.92,99.49
7/5/2020,0.68,84.68,26.78,0.71,5.2,99.43
7/6/2020,4.63,82.54,26.83,0.71,6.51,99.4
7/7/2020,1.21,83.24,26.9,0.71,4.87,99.43
7/8/2020,2.2,87.52,26.32,0.7,3.39,99.42
7/9/2020,6.11,86.02,26.43,0.7,4.06,99.35
7/10/2020,11.09,88.92,26.06,0.71,4.48,99.44
7/11/2020,4.71,89.11,26.1,0.71,4.31,99.46
7/12/2020,3.98,86.13,26.36,0.71,4.71,99.4
7/13/2020,1.06,85.79,26.3,0.71,4.8,99.32
7/14/2020,1.28,86.24,26.8,0.71,4.37,99.32
7/15/2020,3.39,87.61,27.1,0.7,5.7,99.33
7/16/2020,6.11,88.15,26.14,0.7,5.68,99.37
7/17/2020,5.89,89.23,25.46,0.71,4.67,99.32
7/18/2020,3.24,87.47,26.16,0.71,4,99.31
7/19/2020,8.96,87.54,26.27,0.71,3.53,99.28
7/20/2020,10.85,88.91,26.2,0.71,4.28,99.22
7/21/2020,1.74,86.76,26.11,0.72,4.18,99.37
7/22/2020,0.67,85.58,26.15,0.71,4.85,99.4
7/23/2020,6.71,88.54,26.03,0.71,6.24,99.37
7/24/2020,5.13,84.91,26.33,0.71,6.03,99.5
7/25/2020,2.93,85.9,25.6,0.71,4.41,99.63
7/26/2020,1.15,84.25,25.18,0.71,4.51,99.69
7/27/2020,1.42,84.4,26.13,0.71,3.16,99.49
7/28/2020,3.52,86.85,26.27,0.7,4.83,99.35
7/29/2020,15.27,86.22,25.65,0.71,7.13,99.38
7/30/2020,2.23,82.14,26.35,0.71,6.56,99.45
7/31/2020,5.25,84.48,26.61,0.71,6.68,99.39
8/1/2020,8.07,85.21,26.61,0.71,6.56,99.46
8/2/2020,14.43,87.43,26.34,0.71,6.14,99.52
8/3/2020,6.24,88.91,26.15,0.72,5.78,99.47
8/4/2020,4.58,89.26,26.18,0.72,5.91,99.29
8/5/2020,7.11,87.32,26.02,0.72,5.52,99.33
8/6/2020,33.07,87.4,26.22,0.74,6.68,99.45
8/7/2020,9.37,85.54,26.33,0.75,6.36,99.52
8/8/2020,6.86,86.35,26.04,0.75,6.02,99.49
8/9/2020,5.99,88.33,25.49,0.75,6.39,99.49
8/10/2020,3.69,88.58,26.08,0.75,5.25,99.5
8/11/2020,5.61,90.7,26.06,0.75,5.31,99.57
8/12/2020,2.34,88.53,26.14,0.74,4.62,99.65
8/13/2020,0.45,86.27,26.07,0.74,4.78,99.47
8/14/2020,0.2,86.58,26.05,0.73,4.81,99.41
8/15/2020,0.21,89.39,26.11,0.73,4.22,99.44
8/16/2020,0.2,88.04,26.23,0.72,3.53,99.45
8/17/2020,0.48,87.21,26.46,0.72,3.92,99.42
8/18/2020,0.41,85.03,26.56,0.71,4.25,99.41
8/19/2020,0.3,85.68,26.48,0.71,4.17,99.31
8/20/2020,0.23,87.17,26.55,0.7,4.43,99.32
8/21/2020,0.16,84.96,26.74,0.7,4.07,99.47
8/22/2020,1.28,84.41,26.85,0.69,4.11,99.54
8/23/2020,1.52,85.28,26.63,0.68,4.13,99.52
8/24/2020,0.86,85.06,26.59,0.68,3.46,99.54
8/25/2020,1.08,85.24,26.75,0.67,3.42,99.56
8/26/2020,2.38,85.5,26.57,0.67,4.21,99.61
8/27/2020,2.98,84.79,26.65,0.67,4.45,99.5
8/28/2020,1.8,84.83,26.52,0.66,5.1,99.43
8/29/2020,0.42,84.93,26.5,0.66,5.52,99.44
8/30/2020,0.58,84.63,26.55,0.65,4.65,99.46
8/31/2020,2.51,86.57,26.19,0.65,4.72,99.48
9/1/2020,5.79,83.86,26.09,0.65,5.19,99.5
9/2/2020,16.8,87.87,25.66,0.66,5.34,99.5
9/3/2020,2.97,87.53,26.18,0.67,4.89,99.43
9/4/2020,4.38,88.05,26.32,0.67,3.94,99.38
9/5/2020,5.6,87.49,26.15,0.67,5.96,99.38
9/6/2020,17.7,84.11,26.4,0.67,7.06,99.45
9/7/2020,4.96,83.67,26.01,0.68,4.94,99.52
9/8/2020,6.64,85.49,26.4,0.68,4.71,99.53
9/9/2020,15.21,89.21,26.39,0.68,6.01,99.5
9/10/2020,8.28,87.34,26.16,0.69,5.83,99.43
9/11/2020,3.7,84.34,26.59,0.69,6.37,99.44
9/12/2020,2.75,86.12,26.37,0.69,5.09,99.58
9/13/2020,8.21,86.55,26.29,0.69,4.8,99.61
9/14/2020,7.44,86.24,26.24,0.69,4.7,99.54
9/15/2020,3.65,86.15,26.4,0.69,5.35,99.53
9/16/2020,1.84,88.51,26.42,0.69,4.99,99.54
9/17/2020,4.26,90.48,26.34,0.69,5.7,99.56
9/18/2020,8.01,90.11,26.33,0.69,6.76,99.51
9/19/2020,17.89,87,25.88,0.7,6.63,99.46
9/20/2020,14.3,79.76,26.23,0.71,7.45,99.44
9/21/2020,4.04,82.33,26.25,0.71,6.8,99.47
9/22/2020,13.59,86.01,26.22,0.72,5.57,99.52
9/23/2020,2.5,85.59,26.38,0.71,5,99.55
9/24/2020,5.73,87.73,26.12,0.71,3.66,99.62
9/25/2020,11.26,91.21,24.95,0.72,4.23,99.66
9/26/2020,2.32,86.55,26.1,0.72,3.67,99.58
9/27/2020,2.78,89.24,26.06,0.72,3.54,99.6
9/28/2020,8.32,89.49,26.06,0.72,4.63,99.58
9/29/2020,14.65,88.79,26.25,0.72,5.88,99.49
9/30/2020,10.89,86.86,26.14,0.73,6.96,99.49
10/1/2020,1.67,85.1,26.25,0.73,5.39,99.48
10/2/2020,2.06,84.66,26.16,0.73,5.83,99.51
10/3/2020,2.63,84.71,26.38,0.72,6.03,99.55
10/4/2020,0.71,83.53,26.25,0.72,5.97,99.6
10/5/2020,0.34,83.52,26.25,0.71,4.63,99.49
10/6/2020,0.28,83.7,26.22,0.71,4.45,99.49
10/7/2020,0.38,82.55,26.22,0.7,4.59,99.52
10/8/2020,1.88,84.91,26.34,0.69,4.34,99.5
10/9/2020,7.68,85.1,26.5,0.69,5.09,99.51
10/10/2020,12.68,85.4,26.35,0.7,5.52,99.47
10/11/2020,10.91,84.47,26.57,0.71,7.54,99.38
10/12/2020,6.38,85.35,26.65,0.71,6.87,99.33
10/13/2020,8.27,87.62,26.59,0.71,7.52,99.28
10/14/2020,11.44,87.27,26.69,0.71,7.15,99.38
10/15/2020,11.16,88.48,26.48,0.72,5.96,99.35
10/16/2020,2.68,87.51,26.28,0.72,5.02,99.3
10/17/2020,0.1,81.99,26.3,0.71,4.61,99.37
10/18/2020,0.33,86.01,26.42,0.71,4.22,99.4
10/19/2020,0.62,86.41,26.48,0.7,4.53,99.37
10/20/2020,0.9,86.78,26.6,0.7,5.54,99.36
10/21/2020,2.23,87.37,26.72,0.69,5.86,99.43
10/22/2020,3.52,87.32,26.61,0.69,6,99.41
10/23/2020,1.22,87.19,26.37,0.69,4.66,99.45
10/24/2020,1.78,85.87,26.49,0.68,4.06,99.54
10/25/2020,1.28,86.24,26.45,0.68,3.31,99.59
10/26/2020,1.2,86.42,26.41,0.68,2.66,99.57
10/27/2020,3.31,83.46,26.63,0.67,2.12,99.51
10/28/2020,1.47,84.65,26.31,0.67,2.19,99.59
10/29/2020,1.21,83.27,26.5,0.67,2.47,99.6
10/30/2020,2.44,85.93,26.13,0.67,2.21,99.6
10/31/2020,2.07,82.62,26.7,0.66,1.97,99.61
11/1/2020,2.09,86.45,26.31,0.66,2.22,99.69
11/2/2020,0.93,85.08,26.49,0.66,2.27,99.74
11/3/2020,4.25,81.61,27.01,0.66,2.16,99.69
11/4/2020,17.59,83.97,26.96,0.66,1.96,99.64
11/5/2020,14.85,80.54,27.3,0.67,1.9,99.63
11/6/2020,19.67,85.2,26.83,0.69,2.08,99.66
11/7/2020,5.81,78.07,27.72,0.7,2.45,99.68
11/8/2020,15.92,81.2,27.32,0.7,3.03,99.69
11/9/2020,7.91,86.49,26.94,0.71,5.15,99.53
11/10/2020,13.41,87.43,26.84,0.71,4.17,99.39
11/11/2020,24.48,80.68,27.52,0.73,1.97,99.42
11/12/2020,10.87,86.35,26.87,0.74,1.61,99.51
11/13/2020,21.48,84.64,26.97,0.75,2.26,99.47
11/14/2020,24.59,83.15,27.34,0.76,2.86,99.37
11/15/2020,26.15,87.62,27.01,0.79,3.48,99.31
11/16/2020,30.86,83.6,27.01,0.8,2.19,99.44
11/17/2020,23,86.14,26.1,0.83,2.88,99.45
11/18/2020,20.42,86.45,25.84,0.84,3.36,99.62
11/19/2020,3.04,81.6,26.56,0.85,2.36,99.6
11/20/2020,10.9,80.13,26.79,0.85,2.2,99.55
11/21/2020,3.85,83.25,26.43,0.85,4.07,99.61
11/22/2020,2.32,85.24,25.73,0.85,4.14,99.69
11/23/2020,3.87,89.79,25.26,0.84,3.48,99.64
11/24/2020,5.55,87.33,25.94,0.84,4.4,99.47
11/25/2020,6.67,89.1,26.31,0.84,4.5,99.43
11/26/2020,1.6,84.79,26.22,0.84,3.64,99.53
11/27/2020,2.44,83.43,25.9,0.84,2.29,99.68
11/28/2020,2.28,78.23,26.62,0.84,1.7,99.72
11/29/2020,0.95,80.16,26.73,0.83,2.94,99.65
11/30/2020,0.96,82.97,26.36,0.83,4.67,99.62
12/1/2020,2.7,87.98,25.73,0.82,5.54,99.61
12/2/2020,15.39,91.66,25.57,0.82,8.2,99.36
12/3/2020,18.96,88.42,26,0.84,6.98,99.33
12/4/2020,16.12,85.94,26.33,0.84,4.34,99.3
12/5/2020,19.75,88.41,26.46,0.86,3.59,99.36
12/6/2020,0.76,86.46,26.28,0.86,3.5,99.54
12/7/2020,0.65,78.39,26.48,0.85,1.79,99.69
12/8/2020,3.92,78.14,27.05,0.85,1.46,99.75
12/9/2020,3.99,81.54,26.97,0.85,2.27,99.67
12/10/2020,5.36,81.55,26.39,0.84,3.5,99.68
12/11/2020,1.12,81.28,26.17,0.84,4.42,99.7
12/12/2020,1.14,84.38,25.39,0.83,3.37,99.69
12/13/2020,0.03,78.89,25.54,0.83,4.4,99.63
12/14/2020,0.02,78.17,25.07,0.82,4.43,99.61
12/15/2020,10.82,81.22,25.63,0.81,2.78,99.65
12/16/2020,6.79,78.23,26.53,0.82,1.85,99.68
12/17/2020,3.47,79.63,26.28,0.82,1.23,99.67
12/18/2020,8.08,82.25,25.96,0.82,2.29,99.63
12/19/2020,4.14,85.91,25.7,0.82,3.84,99.62
12/20/2020,13.14,89.75,25.44,0.82,5.78,99.65
12/21/2020,8.75,88.44,25.61,0.82,5.62,99.54
12/22/2020,9.25,90.41,25.54,0.83,4.7,99.54
12/23/2020,15.7,89.84,25.31,0.83,4.61,99.59
12/24/2020,4.79,84.6,26.17,0.84,4.9,99.45
12/25/2020,0.37,83.26,25.47,0.83,5.08,99.52
12/26/2020,0.79,82.21,25.25,0.83,5.43,99.61
12/27/2020,7.08,87.75,25.63,0.82,5.94,99.5
12/28/2020,5.58,87.73,25.74,0.82,5.1,99.49
12/29/2020,9.14,86.53,26.26,0.82,3.16,99.44
12/30/2020,3.75,82.12,26.33,0.82,2.47,99.45
12/31/2020,20.28,85.2,26.57,0.82,2.51,99.46
1/1/2021,5.32,82.71,25.5,0.82,4.37,99.62
1/2/2021,2.3,85.31,25.89,0.82,4.43,99.53
1/3/2021,2.73,83.66,26.47,0.82,1.99,99.41
1/4/2021,24.62,85.56,26.24,0.82,1.56,99.46
1/5/2021,7.17,84.23,25.98,0.84,2.65,99.54
1/6/2021,16.64,83.99,26.27,0.84,1.97,99.55
1/7/2021,3.07,83.59,26.27,0.84,1.33,99.43
1/8/2021,9.25,86.62,26.04,0.84,2,99.36
1/9/2021,21.54,87.24,25.73,0.86,2.06,99.4
1/10/2021,7.56,87.42,24.75,0.86,2.83,99.44
1/11/2021,5.77,90.51,25.08,0.86,5.64,99.4
1/12/2021,13.74,89.82,25.69,0.87,3.96,99.29
1/13/2021,26.31,85.9,26.19,0.88,2.3,99.44
1/14/2021,13.7,84.14,25.69,0.89,2.54,99.53
1/15/2021,3.71,77.6,25.34,0.89,2.16,99.53
1/16/2021,7.99,87.79,24.42,0.89,3.11,99.49
1/17/2021,4.99,83.65,26.1,0.89,3.35,99.5
1/18/2021,3.42,85.88,25.59,0.89,5.82,99.54
1/19/2021,4.92,85.35,25.42,0.88,5.15,99.56
1/20/2021,8.79,90.4,25.72,0.89,4.85,99.57
1/21/2021,3.01,83.87,27.04,0.88,2.9,99.55
1/22/2021,0.71,80.61,26.65,0.88,2.77,99.58
1/23/2021,0.03,79.61,25.77,0.87,3.79,99.62
1/24/2021,0.01,79.36,25.09,0.86,4.44,99.7
1/25/2021,0.01,79.11,24.94,0.85,4.12,99.74
1/26/2021,0,76.99,24.26,0.85,5.03,99.7
1/27/2021,0.01,80.09,24.26,0.84,5.22,99.69
1/28/2021,0.01,80.43,25.18,0.83,4.4,99.68
1/29/2021,7.23,90.29,24.34,0.83,3.11,99.71
1/30/2021,5.1,84.46,25.88,0.83,3.56,99.63
1/31/2021,11.76,81.62,25.77,0.83,2.56,99.66
2/1/2021,4.25,85.79,25.63,0.83,4.86,99.76
2/2/2021,2.96,86.77,26.01,0.83,5.45,99.71
2/3/2021,0.86,84.31,25.62,0.82,6.1,99.72
2/4/2021,0.08,81.84,25.27,0.82,6,99.76
2/5/2021,0.27,82.11,25.23,0.81,5.75,99.69
2/6/2021,3.76,83.49,25.65,0.8,5.39,99.59
2/7/2021,2.13,85.16,25.97,0.8,5.67,99.56
2/8/2021,1.96,84.05,25.53,0.79,7.54,99.62
2/9/2021,0.07,80.17,24.47,0.78,7.05,99.61
2/10/2021,0,77.48,24.33,0.78,5.55,99.61
2/11/2021,0,76.14,24.34,0.77,4.97,99.59
2/12/2021,0.01,78.61,25.14,0.76,3.38,99.67
2/13/2021,0.29,81.14,25.86,0.75,3.62,99.74
2/14/2021,0.34,82.39,26.13,0.74,3.73,99.75
2/15/2021,0.1,80.65,26.21,0.74,4.17,99.65
2/16/2021,0.09,80.74,25.9,0.73,2.66,99.64
2/17/2021,0.01,79.03,26.05,0.72,3.32,99.57
2/18/2021,0.1,78.93,25.74,0.72,3.26,99.67
2/19/2021,3.13,83.55,26.16,0.71,3.26,99.63
2/20/2021,3.12,80.84,26.92,0.71,3.09,99.56
2/21/2021,2.51,79.12,26.87,0.7,2.96,99.63
2/22/2021,4.94,83.97,26.4,0.7,4.72,99.67
2/23/2021,0.21,81.08,26.07,0.69,5.28,99.62
2/24/2021,2.51,79.41,26.33,0.69,3.3,99.59
2/25/2021,0.9,81.21,26.71,0.68,2.67,99.6
2/26/2021,0.13,80.36,26.55,0.68,2.5,99.53
2/27/2021,0.09,78.97,26.49,0.67,1.92,99.47
2/28/2021,0.04,73.05,26.71,0.66,1.81,99.49
3/1/2021,0.14,71.51,26.17,0.66,2.17,99.77
3/2/2021,0.07,67.66,25.73,0.65,3.17,99.75
3/3/2021,0.09,70.8,25.79,0.65,2.28,99.65
3/4/2021,0.05,69.7,26.33,0.64,1.89,99.63
3/5/2021,0.07,71.12,26.99,0.63,2.44,99.75
3/6/2021,11.51,76.66,27.21,0.63,2.35,99.76
3/7/2021,8.42,78.96,27.11,0.64,2.04,99.65
3/8/2021,9.53,78.65,27.42,0.64,1.78,99.64
3/9/2021,0.73,72.67,27.48,0.64,2.08,99.71
3/10/2021,8.86,76.22,27.02,0.64,2.11,99.77
3/11/2021,9.31,77.75,26.81,0.64,1.71,99.77
3/12/2021,4.11,76.57,26.79,0.64,2.18,99.8
3/13/2021,4.54,75,27.48,0.64,2.75,99.69
3/14/2021,5.95,78.69,27.22,0.64,3.45,99.61
3/15/2021,0.37,74.3,27.45,0.64,2.72,99.52
3/16/2021,0.58,74.39,27.45,0.63,2.26,99.55
3/17/2021,1.21,73.67,27.51,0.62,1.74,99.49
3/18/2021,6.49,77.22,26.97,0.62,1.81,99.55
3/19/2021,7.43,83.03,25.94,0.63,2.43,99.57
3/20/2021,6.79,77.12,25.82,0.63,1.65,99.52
3/21/2021,9.4,74.84,26.94,0.63,1.39,99.45
3/22/2021,3.69,80.25,27.09,0.64,1.72,99.53
3/23/2021,2.02,78.58,27.52,0.63,1.74,99.56
3/24/2021,6.87,83.04,26.92,0.63,1.53,99.57
3/25/2021,3.6,73.8,26.99,0.64,1.79,99.5
3/26/2021,5.48,72.28,27.12,0.64,3.07,99.41
3/27/2021,10.2,75.13,27.27,0.64,1.89,99.47
3/28/2021,38.14,77.36,26.92,0.65,1.91,99.5
3/29/2021,7.1,80.64,26.7,0.67,3.21,99.52
3/30/2021,4.89,80.74,26.77,0.67,2.55,99.43
3/31/2021,0.27,83.22,27.14,0.66,3.47,99.32
4/1/2021,0.31,87.03,27.21,0.66,3.76,99.33
4/2/2021,0.4,83.46,27.95,0.65,4.37,99.38
4/3/2021,0.33,82.51,27.4,0.65,4.29,99.46
4/4/2021,0.15,81.76,27.19,0.64,3.41,99.48
4/5/2021,0.42,79.18,27.94,0.64,2.46,99.47
4/6/2021,0.81,74.66,28.33,0.64,1.32,99.51
4/7/2021,2.77,78.69,27.41,0.63,2.07,99.62
4/8/2021,3.84,82.31,26.74,0.63,2.68,99.54
4/9/2021,1.77,81.42,27.01,0.62,2.5,99.48
4/10/2021,4.72,79.12,27.29,0.62,2.13,99.59
4/11/2021,7.99,81.86,26.99,0.62,2.56,99.7
4/12/2021,10.46,74.82,27.4,0.63,1.6,99.73
4/13/2021,6.67,82.44,27.1,0.63,2.4,99.68
4/14/2021,17.11,82,27.39,0.63,2.07,99.66
4/15/2021,30.57,86.01,26.31,0.66,2.32,99.68
4/16/2021,7.39,81.39,26.93,0.67,2.69,99.65
4/17/2021,3.81,85.68,27.09,0.67,3.32,99.68
4/18/2021,3.42,87.11,27.01,0.67,4.19,99.76
4/19/2021,4.01,85.88,27.2,0.67,4.45,99.62
4/20/2021,4.42,83.58,27.55,0.67,4.18,99.52
4/21/2021,9.76,85.12,27.71,0.67,4.38,99.58
4/22/2021,8.74,86.43,27.36,0.67,3.75,99.65
4/23/2021,12.22,87.24,27.21,0.68,3.67,99.61
4/24/2021,8.7,83.3,27.69,0.68,2.33,99.52
4/25/2021,1.84,79.59,27.96,0.68,2.06,99.5
4/26/2021,5.7,86.43,27.45,0.68,2.74,99.48
4/27/2021,0.29,85.27,27.63,0.68,3.25,99.56
4/28/2021,1.82,86.27,27.62,0.68,4.18,99.62
4/29/2021,13.44,84.15,27.47,0.68,4.18,99.59
4/30/2021,10.05,81.08,28.02,0.69,2.75,99.44
5/1/2021,19.71,88.42,26.97,0.7,3.2,99.43
5/2/2021,4.96,83.66,27.38,0.71,2.06,99.44
5/3/2021,17.16,85.38,27.39,0.71,2.46,99.4
5/4/2021,23.07,86.12,26.86,0.73,2.66,99.39
5/5/2021,2.33,79.8,28.08,0.73,1.71,99.36
5/6/2021,25.8,85.87,27.56,0.74,2.6,99.42
5/7/2021,8.82,81.24,27.87,0.75,1.5,99.5
5/8/2021,11.38,84.39,27.53,0.76,1.48,99.41
5/9/2021,11.77,84.42,27.81,0.77,3.14,99.34
5/10/2021,19.34,89.37,26.99,0.78,3.15,99.39
5/11/2021,46.34,90.06,26.99,0.8,3.79,99.41
5/12/2021,15.18,89.11,27.2,0.83,4.08,99.33
5/13/2021,28.96,88.36,27.33,0.84,5.58,99.28
5/14/2021,19.65,87.74,26.82,0.86,4.76,99.32
5/15/2021,4.87,89.49,26.6,0.86,3.78,99.34
5/16/2021,1.17,87.29,26.76,0.86,3.79,99.41
5/17/2021,1.38,83,27.56,0.85,2.69,99.43
5/18/2021,0.55,82.57,27.76,0.85,3.2,99.48
5/19/2021,4.52,86.97,27.39,0.84,4.21,99.47
5/20/2021,22.9,86.44,27.34,0.85,4.9,99.55
5/21/2021,19.78,83.86,27.46,0.86,4.82,99.61
5/22/2021,14.77,88.45,27.52,0.86,6.26,99.51
5/23/2021,12.88,88.1,27.65,0.87,6.42,99.49
5/24/2021,28.07,89.92,27.61,0.88,6.8,99.56
5/25/2021,35.07,88.26,26.92,0.9,8.53,99.61
5/26/2021,15.86,84.48,26.91,0.9,9.13,99.57
5/27/2021,8.54,84.89,26.93,0.91,7.88,99.51
5/28/2021,5.78,86.36,27.19,0.9,6.31,99.5
5/29/2021,3.52,88.32,27.24,0.9,6.34,99.55
5/30/2021,1.51,87.52,27.31,0.9,6.62,99.51
5/31/2021,1.34,87.81,27.18,0.89,6.43,99.38
6/1/2021,0.95,85.64,27.22,0.88,5.58,99.37
6/2/2021,9.9,87.24,27.27,0.88,5.09,99.36
6/3/2021,21.72,86.91,27.23,0.88,6.03,99.42
6/4/2021,75.05,91.95,26.41,0.91,6.02,99.52
6/5/2021,8.29,89.71,26.22,0.93,5.22,99.57
6/6/2021,4.01,86.14,26.9,0.92,4.95,99.55
6/7/2021,4,88.31,26.8,0.92,4.95,99.54
6/8/2021,17.61,89.7,26.98,0.92,6.79,99.54
6/9/2021,7.74,88.71,26.46,0.92,4.89,99.52
6/10/2021,3.1,87.9,26.8,0.92,5.72,99.37
6/11/2021,0.83,84.4,26.88,0.91,5.74,99.42
6/12/2021,2.2,85.14,27.05,0.9,6.29,99.49
6/13/2021,10.87,87.3,26.96,0.9,6.66,99.53
6/14/2021,23.94,88.73,26.42,0.91,5.62,99.5
6/15/2021,1.06,86.25,26.63,0.9,6.34,99.43
6/16/2021,0.73,86.65,26.67,0.9,6.3,99.52
6/17/2021,0.98,87.75,26.71,0.89,5.3,99.59
6/18/2021,0.65,90.75,26.5,0.88,4.38,99.6
6/19/2021,0.34,87.28,26.65,0.88,4.16,99.71
6/20/2021,0.1,86.95,26.41,0.88,4.19,99.69
6/21/2021,0.43,88.01,26.66,0.87,4.49,99.61
6/22/2021,2.97,88.33,26.88,0.86,5.34,99.53
6/23/2021,2.89,85.56,26.59,0.86,5.51,99.57
6/24/2021,10.03,87.86,26.46,0.86,5.16,99.59
6/25/2021,2.43,86.91,26.72,0.86,5.31,99.52
6/26/2021,2.2,84.97,26.5,0.86,6.42,99.5
6/27/2021,4.3,86.09,26.5,0.85,5.63,99.56
6/28/2021,2.23,84.7,26.5,0.85,4.96,99.52
6/29/2021,1.45,85.41,26.6,0.84,4.69,99.45
6/30/2021,2.82,88.57,26.64,0.84,4.6,99.43
7/1/2021,15.8,87.89,26.58,0.84,6.69,99.44
7/2/2021,1.61,85.5,26.69,0.84,6.03,99.48
7/3/2021,3.51,88.04,26.79,0.84,5.38,99.42
7/4/2021,6.35,88.93,26.4,0.84,5.06,99.43
7/5/2021,7.18,88.17,26.51,0.84,4.05,99.35
7/6/2021,4.8,87.46,26.5,0.84,4.5,99.25
7/7/2021,5.11,87.67,26.35,0.84,5.49,99.28
7/8/2021,6.23,88.75,26.81,0.84,6.03,99.36
7/9/2021,19.95,87.64,26.61,0.84,7.47,99.32
7/10/2021,20.06,88.99,25.89,0.85,7.95,99.34
7/11/2021,3.37,86.77,26.29,0.85,6.49,99.38
7/12/2021,4.52,88.86,26.17,0.85,6.39,99.34
7/13/2021,3.49,88.14,25.98,0.85,6.11,99.34
7/14/2021,1.05,90.24,26.02,0.84,5.15,99.35
7/15/2021,1.04,88.88,26.19,0.84,3.37,99.37
7/16/2021,1.13,89.92,25.99,0.83,3.9,99.49
7/17/2021,1.48,87.28,26.49,0.83,4.21,99.47
7/18/2021,2.26,89.63,26.3,0.83,6.31,99.45
7/19/2021,0.61,88.07,26.44,0.82,5.73,99.54
7/20/2021,0.25,88.77,26.44,0.82,5.75,99.65
7/21/2021,0.91,88.36,26.58,0.81,6.44,99.64
7/22/2021,4.45,90.43,26.53,0.81,6.94,99.49
7/23/2021,10.2,87.97,26.48,0.81,7.47,99.47
7/24/2021,10.33,84.63,26.24,0.81,6.67,99.54
7/25/2021,18.5,87.93,26.13,0.82,5.83,99.61
7/26/2021,12.98,86.9,26.23,0.82,6.34,99.62
7/27/2021,14.44,89.58,26.41,0.83,5.65,99.54
7/28/2021,4.7,89.22,26.28,0.83,5.6,99.58
7/29/2021,0.64,87.97,26.21,0.83,4.86,99.56
7/30/2021,0.52,88,26.46,0.82,5.34,99.67
7/31/2021,0.27,88.27,26.24,0.81,5.35,99.69
8/1/2021,0.43,89.13,26.15,0.81,5.07,99.6
8/2/2021,1.13,88.21,26.28,0.8,6.27,99.66
8/3/2021,0.38,84.77,26.09,0.8,5.59,99.8
8/4/2021,1.36,88.82,26.4,0.79,6.06,99.79
8/5/2021,4.75,88.92,26.34,0.79,6.3,99.7
8/6/2021,4.13,89.29,26.49,0.79,6.47,99.6
8/7/2021,7.6,89.85,26.33,0.79,6.43,99.58
8/8/2021,7.47,89.46,25.68,0.79,5.41,99.64
8/9/2021,13.82,89.41,25.55,0.79,5.27,99.68
8/10/2021,2.05,86.71,25.93,0.79,4.96,99.59
8/11/2021,9.43,88.25,26.04,0.79,6.58,99.58
8/12/2021,14.02,87.76,26,0.8,5.87,99.64
8/13/2021,3.09,87.57,25.91,0.8,5.22,99.51
8/14/2021,1.18,86.91,25.87,0.79,5.96,99.4
8/15/2021,0.86,89.13,25.98,0.79,5.31,99.46
8/16/2021,1.89,89.01,25.82,0.79,4.55,99.58
8/17/2021,2.95,90.37,25.82,0.78,5.49,99.65
8/18/2021,5.41,86.92,25.69,0.78,5.55,99.65
8/19/2021,1.38,87.48,26.05,0.78,4.25,99.48
8/20/2021,1.58,86.88,26.41,0.78,4.01,99.44
8/21/2021,6.92,88.48,26.11,0.77,3.7,99.52
8/22/2021,4.25,87.5,26.06,0.78,2.76,99.53
8/23/2021,2.59,87.25,25.74,0.77,3.52,99.55
8/24/2021,3.22,85.92,25.91,0.77,4.21,99.57
